user_id,age_group,gender,mbti,purpose,fashionstyle,prefercolor
1571,40s,M,ISTJ,"good_impression, date_or_social","casual, freestyle","white, black, blue, green, mint"
1572,20s,F,ENFP,"good_impression, mood_boost, self_satisfaction","casual, sports","white, black, beige, brown"
1573,30s,F,ENTP,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, sports","white, beige, brown, blue, green, mint"
1574,20s,F,INFJ,"good_impression, mood_boost, self_satisfaction","classic, suit","white, black, beige, brown, pink, coral"
1575,30s,M,ISFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style",casual,"black, beige, brown"
1576,40s,F,ESFP,"good_impression, mood_boost","casual, minimal, simple","white, beige, brown"
1577,40s,M,ENFP,"good_impression, mood_boost, self_satisfaction, unique_style",casual,"white, pink, coral, red"
1578,30s,M,INTJ,good_impression,casual,red
1579,40s,F,ENTJ,"good_impression, self_satisfaction","classic, suit, romantic, lovely, modern, chic","black, blue"
1580,30s,F,ESFJ,"good_impression, mood_boost, unique_style","casual, romantic, lovely","white, pink, coral, purple"
1581,40s,M,INFP,mood_boost,"street, classic, suit",black
1582,40s,F,ESTP,"self_satisfaction, formal_occasion","classic, suit, modern, chic","black, beige, brown, pink, coral"
1583,40s,F,INFP,mood_boost,"classic, suit",black
1584,30s,F,ESTJ,"good_impression, mood_boost, self_satisfaction, date_or_social, unique_style","classic, suit, romantic, lovely","blue, green, mint, purple, yellow, orange"
1585,30s,M,ENFP,"good_impression, mood_boost",casual,"white, black, blue, pink, coral, green, mint"
1586,30s,M,ENTP,"good_impression, mood_boost, date_or_social","casual, street, vintage","white, black"
1587,20s,F,ESTP,self_satisfaction,"casual, minimal, simple","white, pink, coral"
1588,30s,M,ISTJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style","casual, classic, suit, freestyle",black
1589,40s,M,ISTJ,"good_impression, date_or_social","casual, minimal, simple","white, blue"
1590,30s,M,INFJ,"good_impression, self_satisfaction","casual, minimal, simple","black, beige, brown"
1591,20s,M,ESTJ,"good_impression, formal_occasion","casual, classic, suit","white, black"
1592,30s,F,ISTJ,self_satisfaction,freestyle,"white, black, beige, brown, red"
1593,40s,M,ENTJ,self_satisfaction,casual,"beige, brown"
1594,40s,M,NONE,"good_impression, self_satisfaction, date_or_social, special_event","casual, classic, suit, freestyle","white, black, beige, brown"
1595,40s,F,ESTJ,"mood_boost, self_satisfaction","minimal, simple, romantic, lovely","beige, brown"
1596,30s,M,ESTJ,"mood_boost, self_satisfaction","casual, freestyle",black
1597,30s,M,ISTJ,good_impression,casual,white
1598,40s,F,ESFJ,"self_satisfaction, formal_occasion","classic, suit, romantic, lovely","white, beige, brown, green, mint"
1599,40s,M,INFJ,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, freestyle","black, beige, brown, red, green, mint"
1600,40s,M,INFJ,good_impression,casual,"black, beige, brown"
1601,30s,F,INFP,mood_boost,"minimal, simple, classic, suit","beige, brown, pink, coral"
1602,30s,F,ENFP,"mood_boost, self_satisfaction, date_or_social, unique_style",freestyle,"black, blue, green, mint, yellow, orange"
1603,30s,M,ISTP,"good_impression, self_satisfaction, date_or_social, unique_style","casual, minimal, simple, street, vintage, freestyle","black, beige, brown, purple"
1604,30s,F,ISTP,"good_impression, mood_boost, self_satisfaction, date_or_social, special_event","casual, romantic, lovely, freestyle","white, beige, brown, pink, coral, green, mint, yellow, orange"
1605,30s,F,ISFJ,"mood_boost, self_satisfaction, date_or_social","casual, minimal, simple, romantic, lovely","white, black, yellow, orange"
1606,30s,M,INFJ,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, minimal, simple","white, black, green, mint"
1607,30s,F,ESTP,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, modern, chic, freestyle","white, green, mint"
1608,30s,F,INFP,"mood_boost, self_satisfaction","casual, street, sports","white, beige, brown, purple"
1609,30s,F,ESTJ,"self_satisfaction, formal_occasion","casual, classic, suit, modern, chic, freestyle","white, black, blue, purple"
1610,30s,M,ISTJ,"good_impression, mood_boost, date_or_social","casual, romantic, lovely, modern, chic, freestyle","white, black, blue, purple"
1611,20s,F,ESTP,mood_boost,"romantic, lovely","white, pink, coral"
1612,30s,F,ESFJ,"good_impression, self_satisfaction, date_or_social","classic, suit, romantic, lovely","white, black, pink, coral, purple"
1613,40s,M,NONE,self_satisfaction,"casual, freestyle","black, red"
1614,30s,F,ESTP,"good_impression, mood_boost","casual, minimal, simple, modern, chic","white, pink, coral, yellow, orange"
1615,30s,F,INFP,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, minimal, simple, street","white, pink, coral, green, mint"
1616,40s,M,ESTJ,"good_impression, unique_style","casual, classic, suit","black, blue"
1617,30s,M,ESTP,"good_impression, mood_boost, date_or_social","casual, minimal, simple, freestyle","white, black"
1618,40s,M,ENFP,self_satisfaction,freestyle,"black, blue"
1619,40s,M,INTJ,"mood_boost, date_or_social",casual,"beige, brown, green, mint"
1620,30s,M,INFP,"good_impression, mood_boost","casual, vintage, modern, chic","white, black, beige, brown"
1621,30s,F,ISTJ,"good_impression, mood_boost, date_or_social, formal_occasion","casual, minimal, simple","black, blue, pink, coral"
1622,30s,M,INTJ,self_satisfaction,casual,"white, beige, brown, blue, pink, coral"
1623,30s,F,ISFP,"mood_boost, self_satisfaction","classic, suit, romantic, lovely","black, pink, coral"
1624,40s,F,ENFP,good_impression,"classic, suit, romantic, lovely","white, blue, pink, coral"
1625,20s,F,ESTJ,"mood_boost, date_or_social","casual, minimal, simple, sports","white, black"
1626,20s,F,ESTP,"good_impression, formal_occasion, unique_style","casual, minimal, simple","white, beige, brown, purple"
1627,40s,F,ESFJ,"good_impression, self_satisfaction, date_or_social","casual, classic, suit, freestyle","white, black, beige, brown, green, mint"
1628,30s,F,ISFJ,"good_impression, self_satisfaction, formal_occasion, unique_style","minimal, simple, romantic, lovely","white, black, pink, coral"
1629,40s,M,ENFP,good_impression,casual,"black, blue"
1630,40s,M,INFJ,"good_impression, self_satisfaction","classic, suit, modern, chic",black
1631,20s,F,ISTP,"mood_boost, self_satisfaction",casual,"white, beige, brown, pink, coral"
1632,40s,M,INFJ,mood_boost,"casual, classic, suit","white, beige, brown"
1633,30s,M,ENTJ,good_impression,"casual, classic, suit, vintage",black
1634,30s,F,ESFJ,"mood_boost, self_satisfaction","minimal, simple","white, beige, brown, yellow, orange"
1635,40s,M,INTJ,self_satisfaction,"casual, sports","black, green, mint"
1636,30s,M,ISTP,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style","casual, vintage","white, black"
1637,30s,M,INFJ,"good_impression, mood_boost","casual, minimal, simple","white, black, beige, brown"
1638,30s,F,ENTJ,"good_impression, mood_boost, self_satisfaction, formal_occasion","minimal, simple, classic, suit, romantic, lovely, modern, chic","white, beige, brown"
1639,40s,M,NONE,mood_boost,"casual, street, vintage","black, beige, brown"
1640,30s,M,INTJ,"good_impression, date_or_social, unique_style","casual, modern, chic","white, black, beige, brown, blue, green, mint"
1641,20s,M,INFP,"good_impression, self_satisfaction, formal_occasion","casual, minimal, simple, street, vintage","white, black, green, mint"
1642,40s,M,ESFP,good_impression,casual,white
1643,20s,F,ESFP,"good_impression, mood_boost, self_satisfaction","romantic, lovely, freestyle","white, black"
1644,30s,F,ESTJ,"mood_boost, formal_occasion, special_event, unique_style","casual, street, romantic, lovely, vintage, freestyle","white, black, beige, brown, pink, coral"
1645,30s,M,ISFJ,"good_impression, self_satisfaction","casual, classic, suit",black
1646,30s,M,INFP,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, minimal, simple","white, black, beige, brown, blue"
1647,40s,M,ISTJ,"good_impression, self_satisfaction","casual, minimal, simple","white, black"
1648,30s,F,ISFP,"good_impression, date_or_social, formal_occasion","casual, classic, suit","white, black, beige, brown"
1649,40s,F,ISTJ,formal_occasion,"minimal, simple",red
1650,40s,M,ESFP,"good_impression, mood_boost","classic, suit",white
1651,40s,F,ESTJ,"mood_boost, self_satisfaction","casual, minimal, simple","black, beige, brown, purple"
1652,20s,F,ESTJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style","casual, minimal, simple, classic, suit, modern, chic","white, black, red"
1653,40s,F,INFJ,self_satisfaction,"casual, classic, suit, freestyle","white, black, blue"
1654,30s,M,ISTJ,good_impression,"minimal, simple","black, blue"
1655,30s,F,ISFP,"good_impression, mood_boost, date_or_social","modern, chic, freestyle","black, green, mint"
1656,40s,F,INFJ,"mood_boost, self_satisfaction, date_or_social","casual, minimal, simple","white, blue, pink, coral, green, mint"
1657,30s,M,ENTJ,"self_satisfaction, formal_occasion","casual, classic, suit","white, black"
1658,20s,M,ESTP,"good_impression, date_or_social, formal_occasion","casual, classic, suit, modern, chic","white, black, beige, brown"
1659,40s,F,ISTJ,"good_impression, mood_boost, self_satisfaction",freestyle,black
1660,30s,M,ISTJ,"good_impression, mood_boost","casual, minimal, simple, sports",white
1661,50s,M,NONE,"good_impression, self_satisfaction","casual, classic, suit","black, blue"
1662,20s,F,INFP,"good_impression, mood_boost, self_satisfaction, unique_style","casual, minimal, simple, street, freestyle","white, black, beige, brown"
1663,40s,M,ENTJ,good_impression,casual,"white, black, blue"
1664,30s,F,INTJ,"good_impression, mood_boost, self_satisfaction, formal_occasion","casual, minimal, simple, classic, suit","white, black, beige, brown"
1665,30s,M,ESTP,"good_impression, self_satisfaction, date_or_social, formal_occasion","casual, minimal, simple, freestyle","black, beige, brown"
1666,30s,M,ESTJ,"good_impression, self_satisfaction","casual, classic, suit","white, black, beige, brown"
1667,40s,F,ISFJ,"good_impression, mood_boost, date_or_social","minimal, simple, modern, chic, freestyle","white, black"
1668,40s,M,INFJ,good_impression,"classic, suit",black
1669,30s,M,INFP,good_impression,casual,"black, beige, brown, purple"
1670,40s,M,ISTJ,self_satisfaction,casual,white
1671,50s,F,ESTJ,"good_impression, formal_occasion","minimal, simple, classic, suit","beige, brown, blue"
1672,40s,M,INTJ,good_impression,"classic, suit",blue
1673,30s,F,ISTJ,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, street, sports","white, black, pink, coral, purple"
1674,30s,M,ESTJ,self_satisfaction,"modern, chic",black
1675,40s,M,ENTJ,"good_impression, self_satisfaction","casual, street","white, black, beige, brown, green, mint"
1676,40s,M,INFJ,"good_impression, mood_boost, self_satisfaction, unique_style",freestyle,black
1677,40s,M,ESTJ,self_satisfaction,"casual, minimal, simple","beige, brown, blue"
1678,30s,M,ENTP,"good_impression, mood_boost, self_satisfaction, formal_occasion","casual, minimal, simple, street, modern, chic, freestyle","white, black, beige, brown, blue"
1679,40s,F,ESFJ,"good_impression, mood_boost",freestyle,"white, black, blue"
1680,30s,M,ENFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style",freestyle,"beige, brown"
1681,30s,M,ENFP,"good_impression, mood_boost, unique_style","casual, modern, chic, freestyle","white, black, beige, brown"
1682,50s,M,INTJ,good_impression,"minimal, simple","white, black, blue"
1683,40s,M,ESFJ,"mood_boost, self_satisfaction, formal_occasion",casual,"beige, brown, green, mint"
1684,20s,M,ISFJ,"mood_boost, self_satisfaction",casual,"white, black, beige, brown, blue"
1685,30s,M,ENTJ,"good_impression, mood_boost",casual,"black, beige, brown"
1686,20s,F,ESFP,"good_impression, self_satisfaction","casual, classic, suit","white, black"
1687,30s,F,ESFP,"good_impression, mood_boost, self_satisfaction",freestyle,"white, black, beige, brown, blue"
1688,30s,M,ESTJ,"good_impression, date_or_social","minimal, simple, romantic, lovely","blue, green, mint"
1689,20s,M,ESTP,"good_impression, self_satisfaction, formal_occasion","casual, classic, suit","black, beige, brown, blue"
1690,30s,F,ISFP,self_satisfaction,"casual, romantic, lovely, modern, chic","beige, brown, pink, coral, green, mint, yellow, orange"
1691,20s,F,ISFJ,"mood_boost, self_satisfaction, formal_occasion","street, modern, chic, freestyle","white, pink, coral, purple"
1692,40s,M,ENTJ,"good_impression, mood_boost, formal_occasion, special_event, unique_style","casual, minimal, simple, freestyle","white, black, beige, brown, blue"
1693,30s,M,ENTJ,"good_impression, date_or_social, formal_occasion","casual, classic, suit","black, beige, brown"
1694,30s,F,ENFJ,self_satisfaction,"casual, modern, chic","white, black, beige, brown"
1695,40s,M,INFP,formal_occasion,"casual, minimal, simple, freestyle","white, black"
1696,30s,F,INFJ,"good_impression, mood_boost","casual, minimal, simple","blue, pink, coral, purple"
1697,20s,F,ISTJ,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple","white, black"
1698,50s,M,INFJ,self_satisfaction,"classic, suit",blue
1699,30s,M,ESFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style","casual, classic, suit, modern, chic","white, black, beige, brown"
1700,30s,F,INFP,"good_impression, mood_boost, date_or_social, special_event, unique_style","casual, classic, suit, romantic, lovely, modern, chic","white, beige, brown, green, mint, yellow, orange"
1701,20s,F,ISFJ,"good_impression, mood_boost, date_or_social",casual,"white, beige, brown, green, mint, yellow, orange"
1702,20s,F,ESTP,"good_impression, mood_boost, self_satisfaction, formal_occasion","casual, minimal, simple, classic, suit","black, blue, green, mint"
1703,40s,F,INFP,mood_boost,"classic, suit, romantic, lovely","white, black"
1704,30s,M,ISTJ,"good_impression, self_satisfaction","casual, classic, suit","white, blue, red"
1705,40s,M,NONE,"mood_boost, self_satisfaction","casual, classic, suit, sports, freestyle","black, red, green, mint, purple"
1706,40s,F,ESFJ,"good_impression, mood_boost","minimal, simple",black
1707,40s,M,ENTP,"good_impression, self_satisfaction","classic, suit",black
1708,40s,M,INTJ,"good_impression, date_or_social, special_event",casual,"white, green, mint"
1709,30s,F,ENFP,"good_impression, self_satisfaction",casual,"white, black, blue, green, mint, purple"
1710,40s,M,ISTP,"good_impression, mood_boost","modern, chic","black, beige, brown, blue"
1711,30s,F,ESTJ,"good_impression, self_satisfaction","casual, minimal, simple, freestyle","white, black, beige, brown"
1712,20s,M,ISTJ,"good_impression, self_satisfaction",casual,black
1713,30s,M,ENTP,good_impression,"casual, classic, suit",blue
1714,20s,M,ESTJ,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, street, vintage, freestyle","white, black, beige, brown, red, green, mint"
1715,30s,M,ESTP,"mood_boost, self_satisfaction","minimal, simple, classic, suit","white, black"
1716,20s,M,ESTJ,"good_impression, mood_boost","casual, vintage","beige, brown, pink, coral"
1717,30s,M,INTP,"good_impression, date_or_social, special_event","casual, minimal, simple, freestyle","white, black, beige, brown"
1718,40s,M,INTJ,"good_impression, mood_boost, self_satisfaction","classic, suit","white, black, beige, brown"
1719,40s,M,INTP,"good_impression, self_satisfaction, formal_occasion",casual,"white, black, purple"
1720,30s,M,ESTP,formal_occasion,"casual, classic, suit","white, black, blue, red"
1721,30s,F,INFJ,"mood_boost, self_satisfaction, unique_style","casual, minimal, simple","blue, red"
1722,30s,M,ESTJ,"good_impression, mood_boost, self_satisfaction, special_event","casual, minimal, simple, modern, chic","white, beige, brown, blue"
1723,40s,M,ESFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event","casual, classic, suit, romantic, lovely","black, blue"
1724,30s,F,ISFP,"good_impression, self_satisfaction","casual, minimal, simple","white, black, beige, brown, blue"
1725,30s,M,INFJ,"good_impression, self_satisfaction","casual, modern, chic","white, black, beige, brown, blue"
1726,30s,F,ESTJ,"mood_boost, self_satisfaction","casual, minimal, simple","beige, brown"
1727,40s,M,ESFJ,"good_impression, date_or_social","casual, classic, suit, freestyle","black, red"
1728,20s,F,ENFP,"mood_boost, self_satisfaction","casual, minimal, simple, sports","white, black, beige, brown, blue"
1729,40s,M,ENFP,good_impression,"casual, street","white, black, blue"
1730,40s,M,ENFP,"good_impression, self_satisfaction, formal_occasion",casual,"white, black, beige, brown, blue"
1731,40s,M,NONE,good_impression,freestyle,"white, black, beige, brown, yellow, orange"
1732,30s,M,ISFP,mood_boost,"minimal, simple",black
1733,30s,F,ISFJ,"good_impression, mood_boost, self_satisfaction","casual, romantic, lovely, sports","white, black, beige, brown"
1734,40s,M,ENFJ,"good_impression, mood_boost, self_satisfaction, formal_occasion, unique_style","casual, classic, suit","white, beige, brown"
1735,40s,M,ESFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion",freestyle,"white, black, beige, brown"
1736,20s,M,ENTJ,self_satisfaction,casual,"white, blue"
1737,40s,F,ESFJ,good_impression,"classic, suit, modern, chic","white, black, beige, brown"
1738,30s,F,ESTP,"good_impression, mood_boost, self_satisfaction, date_or_social","classic, suit, modern, chic","white, black, beige, brown, blue"
1739,30s,M,ESFJ,"good_impression, date_or_social, special_event","casual, minimal, simple","white, black, beige, brown, blue, green, mint, yellow, orange"
1740,20s,F,ESFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event","casual, classic, suit, romantic, lovely","white, pink, coral, yellow, orange"
1741,30s,F,INFP,"good_impression, mood_boost","modern, chic","blue, green, mint"
1742,50s,M,NONE,good_impression,casual,black
1743,20s,F,ESFJ,"mood_boost, date_or_social, formal_occasion","romantic, lovely","beige, brown, blue, purple"
1744,40s,M,ENTP,"self_satisfaction, formal_occasion","street, sports","blue, green, mint"
1745,30s,M,ISFJ,"date_or_social, formal_occasion","casual, modern, chic","beige, brown, blue, green, mint"
1746,40s,M,ISFP,good_impression,casual,"white, black, blue"
1747,40s,F,ESTJ,"mood_boost, special_event","minimal, simple, classic, suit","black, beige, brown"
1748,20s,M,ISTJ,self_satisfaction,casual,"black, blue"
1749,30s,F,ISFP,"good_impression, mood_boost, self_satisfaction","minimal, simple, romantic, lovely","white, beige, brown"
1750,30s,F,ISFJ,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, romantic, lovely","white, black, beige, brown"
1751,40s,M,ENTP,"mood_boost, self_satisfaction","classic, suit","black, blue"
1752,40s,F,INFP,"self_satisfaction, formal_occasion, unique_style","minimal, simple, modern, chic","black, beige, brown"
1753,30s,F,ESFJ,"good_impression, mood_boost, self_satisfaction, unique_style",casual,"beige, brown, green, mint"
1754,30s,M,ESTP,"good_impression, mood_boost","casual, street","white, black, blue, green, mint"
1755,20s,M,ESTJ,"good_impression, self_satisfaction, date_or_social","minimal, simple, classic, suit","white, black, beige, brown"
1756,20s,M,ESTJ,"good_impression, date_or_social, formal_occasion","casual, freestyle",black
1757,20s,M,ENTP,"good_impression, mood_boost","casual, classic, suit, vintage",black
1758,30s,M,INFP,"good_impression, self_satisfaction","romantic, lovely","white, black, green, mint"
1759,30s,F,ISFP,"good_impression, self_satisfaction, formal_occasion","classic, suit","white, blue, pink, coral, yellow, orange"
1760,30s,M,ENFJ,good_impression,casual,"white, black, beige, brown"
1761,30s,M,ISTJ,date_or_social,"minimal, simple",black
1762,20s,M,ESTP,good_impression,casual,"white, black, beige, brown, blue"
1763,40s,F,ESTJ,"good_impression, formal_occasion, special_event","casual, minimal, simple, modern, chic, freestyle","white, black, beige, brown, blue, pink, coral"
1764,20s,F,ESFJ,"self_satisfaction, date_or_social, special_event","casual, minimal, simple","white, black, blue"
1765,20s,M,INTP,"good_impression, unique_style","minimal, simple, freestyle","white, black, blue"
1766,30s,M,INFP,self_satisfaction,"casual, minimal, simple","white, black"
1767,20s,F,ESTP,self_satisfaction,"minimal, simple, modern, chic, freestyle","white, black, pink, coral, green, mint"
1768,20s,F,ISTJ,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, romantic, lovely, vintage, modern, chic","blue, pink, coral, purple"
1769,30s,M,ENFP,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, unique_style","casual, minimal, simple, classic, suit","white, black, blue"
1770,30s,M,INTP,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, minimal, simple, modern, chic, freestyle","white, black, beige, brown, blue"
1771,30s,M,ISTJ,"good_impression, mood_boost, date_or_social","classic, suit","white, black, blue, green, mint"
1772,30s,M,INTP,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, unique_style","minimal, simple","white, black, beige, brown"
1773,40s,M,ISFJ,"good_impression, mood_boost, special_event","casual, freestyle",black
1774,30s,M,ENFP,"good_impression, mood_boost, self_satisfaction, unique_style","casual, street, sports, freestyle","white, black, beige, brown"
1775,20s,M,ISFJ,"mood_boost, self_satisfaction",casual,black
1776,20s,F,ISFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event","classic, suit, romantic, lovely","white, beige, brown, pink, coral"
1777,30s,F,ENFJ,"good_impression, date_or_social, formal_occasion, unique_style","minimal, simple, classic, suit","white, black, beige, brown, blue"
1778,30s,M,ISFJ,"good_impression, self_satisfaction, unique_style","casual, street, sports",black
1779,30s,F,INTP,mood_boost,"casual, minimal, simple, classic, suit, romantic, lovely","white, black, blue, red, green, mint"
1780,40s,M,ESFJ,"mood_boost, date_or_social","classic, suit","black, beige, brown"
1781,30s,M,ISTJ,"good_impression, formal_occasion, unique_style","minimal, simple, modern, chic, freestyle","black, beige, brown"
1782,40s,M,ENTJ,self_satisfaction,"classic, suit","white, black"
1783,30s,M,ESTJ,good_impression,"classic, suit","white, black, green, mint, yellow, orange"
1784,30s,M,ISFP,"good_impression, mood_boost, date_or_social","vintage, freestyle","black, beige, brown"
1785,30s,M,ISFJ,"good_impression, date_or_social","casual, sports, modern, chic","white, black"
1786,30s,M,INFP,"good_impression, mood_boost, self_satisfaction, formal_occasion, unique_style","minimal, simple, modern, chic, freestyle","white, black, blue, green, mint"
1787,30s,F,ESTP,"good_impression, mood_boost, self_satisfaction",casual,"white, beige, brown"
1788,30s,M,ISTP,"good_impression, self_satisfaction, unique_style","minimal, simple","white, black, beige, brown"
1789,40s,F,ESTJ,"good_impression, mood_boost, self_satisfaction","casual, vintage, modern, chic, freestyle","white, beige, brown, blue, green, mint"
1790,30s,M,ESTJ,"good_impression, date_or_social",casual,"black, beige, brown"
1791,30s,F,ISFP,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, unique_style","minimal, simple, freestyle","white, black, pink, coral"
1792,30s,F,ESTJ,"good_impression, mood_boost, self_satisfaction","modern, chic, freestyle","white, black, pink, coral"
1793,40s,M,INFP,"good_impression, mood_boost, self_satisfaction, date_or_social, unique_style","casual, street, sports, modern, chic, freestyle","white, black, beige, brown, green, mint"
1794,20s,F,ISFJ,good_impression,"romantic, lovely","white, black, beige, brown, pink, coral, green, mint"
1795,20s,F,ENFJ,"good_impression, date_or_social","minimal, simple, classic, suit, romantic, lovely","white, black, beige, brown, pink, coral"
1796,20s,M,INFJ,formal_occasion,casual,"black, beige, brown"
1797,40s,M,ENTJ,"self_satisfaction, formal_occasion","casual, classic, suit","black, blue, purple"
1798,30s,M,ISTP,"good_impression, special_event",casual,"white, black, beige, brown, blue, red"
1799,20s,F,ESTP,"self_satisfaction, date_or_social, unique_style","casual, romantic, lovely, freestyle","white, black, yellow, orange"
1800,40s,M,ISFJ,good_impression,casual,"white, black"
1801,40s,M,ISTJ,"good_impression, self_satisfaction, unique_style","casual, minimal, simple","white, black, beige, brown"
1802,20s,F,ESTJ,"mood_boost, self_satisfaction, date_or_social, special_event","casual, minimal, simple, freestyle","white, beige, brown"
1803,20s,M,ENFP,"mood_boost, self_satisfaction","casual, minimal, simple, street",black
1804,30s,M,ISTJ,"good_impression, mood_boost, formal_occasion","casual, minimal, simple, sports","white, black, beige, brown"
1805,40s,F,NONE,mood_boost,freestyle,"beige, brown, blue, pink, coral, green, mint"
1806,20s,F,INTP,"good_impression, self_satisfaction, unique_style","street, freestyle","black, beige, brown, green, mint"
1807,20s,M,ESTJ,good_impression,"casual, minimal, simple","white, beige, brown"
1808,40s,M,ISTJ,"good_impression, self_satisfaction",casual,"black, beige, brown"
1809,30s,M,INTP,self_satisfaction,casual,"black, beige, brown"
1810,40s,M,ENTJ,"mood_boost, self_satisfaction, formal_occasion","casual, street, classic, suit, sports, modern, chic, freestyle","white, black, red, purple"
1811,30s,M,ENTJ,"good_impression, mood_boost",casual,"white, black"
1812,30s,M,INTP,"good_impression, mood_boost, date_or_social",casual,"white, black, beige, brown"
1813,20s,F,INFJ,good_impression,"vintage, freestyle","beige, brown, blue, yellow, orange"
1814,30s,F,ESTJ,"mood_boost, self_satisfaction, date_or_social","casual, minimal, simple","white, pink, coral, red"
1815,20s,F,ESTP,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style","casual, minimal, simple, romantic, lovely, vintage","white, black, blue, pink, coral"
1816,20s,M,ISTP,"good_impression, mood_boost, self_satisfaction","casual, modern, chic, freestyle","white, beige, brown, blue, purple"
1817,30s,F,ESTJ,"good_impression, mood_boost, self_satisfaction, formal_occasion, unique_style","casual, classic, suit, modern, chic, freestyle","white, black, green, mint"
1818,30s,M,INTJ,"good_impression, date_or_social","casual, minimal, simple","white, black, beige, brown, green, mint"
1819,30s,M,ESFJ,"good_impression, self_satisfaction","casual, classic, suit, freestyle","white, black, blue, red"
1820,40s,M,ESTJ,"good_impression, mood_boost, self_satisfaction","classic, suit, sports, modern, chic","white, black"
1821,30s,F,ENFJ,"good_impression, mood_boost, self_satisfaction","casual, romantic, lovely","beige, brown, blue, pink, coral, green, mint, purple, yellow, orange"
1822,20s,F,ISFP,"mood_boost, self_satisfaction, formal_occasion","casual, minimal, simple, vintage, sports, modern, chic, freestyle","white, black, beige, brown"
1823,40s,M,NONE,good_impression,"casual, classic, suit","white, black, blue, green, mint"
1824,20s,M,INTP,"good_impression, formal_occasion","modern, chic","white, black, beige, brown, blue"
1825,30s,M,ENFJ,"good_impression, mood_boost, self_satisfaction",casual,"white, black, beige, brown, blue, green, mint"
1826,20s,F,ESTJ,"mood_boost, date_or_social","casual, romantic, lovely","white, black"
1827,40s,M,NONE,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, street, modern, chic","black, beige, brown"
1828,30s,M,ISFP,"good_impression, mood_boost, self_satisfaction","casual, street, sports","white, black, blue, red"
1829,40s,M,ENTJ,good_impression,casual,"white, black, blue, purple"
1830,30s,F,ESFJ,"good_impression, self_satisfaction","minimal, simple","white, black, beige, brown"
1831,30s,F,INFP,"mood_boost, self_satisfaction","casual, minimal, simple, sports","black, pink, coral, green, mint"
1832,40s,F,ESFP,good_impression,"casual, classic, suit","white, black"
1833,30s,F,ENTP,"good_impression, self_satisfaction, formal_occasion","minimal, simple, street, sports, modern, chic","black, yellow, orange"
1834,20s,M,ISFJ,self_satisfaction,"minimal, simple, classic, suit",black
1835,30s,F,ESFJ,"mood_boost, self_satisfaction",casual,"beige, brown, pink, coral"
1836,30s,M,INFP,"good_impression, mood_boost, self_satisfaction","casual, street","white, black, beige, brown, blue, green, mint, purple"
1837,40s,M,INFP,"good_impression, mood_boost, self_satisfaction, formal_occasion, unique_style","casual, street","white, black, blue, pink, coral, green, mint"
1838,30s,M,INFP,"good_impression, date_or_social, special_event","casual, minimal, simple, freestyle","white, black, blue"
1839,30s,F,ISTP,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, romantic, lovely","white, blue, green, mint"
1840,20s,F,ESTJ,"mood_boost, self_satisfaction",casual,"white, beige, brown, blue"
1841,20s,F,ESFJ,"mood_boost, self_satisfaction, date_or_social, special_event, unique_style","casual, minimal, simple, sports, modern, chic","black, blue, green, mint"
1842,30s,M,ISFJ,"mood_boost, date_or_social","casual, minimal, simple, freestyle","white, black, beige, brown"
1843,30s,M,ISFJ,"good_impression, mood_boost","casual, classic, suit","black, blue"
1844,30s,F,ESTJ,"mood_boost, self_satisfaction","casual, street","white, black, gray"
1845,30s,F,INTJ,"good_impression, mood_boost, self_satisfaction, unique_style","casual, minimal, simple, sports, freestyle","white, black"
1846,20s,F,ESFP,"good_impression, self_satisfaction","casual, street, sports","white, black, blue"
